OTU_ID	TMCA10	TMCA11	TMCA12	TMCA1	TMCA2	TMCA3	TMCA4	TMCA5	TMCA6	TMCA7	TMCA8	TMCA9	TMCB10	TMCB11	TMCB12	TMCB1	TMCB2	TMCB3	TMCB4	TMCB5	TMCB6	TMCB7	TMCB8	TMCB9	TMCC10	TMCC11	TMCC12	TMCC1	TMCC2	TMCC3	TMCC4	TMCC5	TMCC6	TMCC7	TMCC8	TMCC9	TMCD10	TMCD11	TMCD12	TMCD1	TMCD2	TMCD3	TMCD4	TMCD5	TMCD6	TMCD7	TMCD8	TMCD9	TMCE11	TMCE12	TMCE1	TMCE2	TMCE3	TMCE4	TMCE5	TMCE6	TMCE7	TMCE8	TMCF10	TMCF11	TMCF12	TMCF1	TMCF2	TMCF3	TMCF4	TMCF5	TMCF6	TMCF7	TMCF8	TMCF9	TMCG10	TMCG12	TMCG1	TMCG3	TMCG4	TMCG5	TMCG6	TMCG7	TMCG8	TMCG9	TMCH10	TMCH11	TMCH12	TMCH1	TMCH3	TMCH4	TMCH6	TMCH7	TMCH8	TMCH9	TMCI10	TMCI11	TMCI12	TMCI1	TMCI2	TMCI3	TMCI4	TMCI5	TMCI6	TMCI7	TMCI8	TMCI9	TMCJ10	TMCJ11	TMCJ12	TMCJ1	TMCJ2	TMCJ3	TMCJ4	TMCJ5	TMCJ6	TMCJ7	TMCJ8	TMCJ9	TMCK10	TMCK11	TMCK12	TMCK1	TMCK2	TMCK3	TMCK4	TMCK5	TMCK6	TMCK7	TMCK8	TMCK9	TMCL10	TMCL11	TMCL12	TMCL1	TMCL2	TMCL3	TMCL4	TMCL5	TMCL6	TMCL7	TMCL8	TMCL9
285320	1	1	0	0	0	0	3	0	2	1	0	5	1	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	1	1	0	2	0	1	1	1	0	0	0	0	0	0	2	0	0	1	1	5	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	1	1	3	0	0	0	0	0	0	0	1	0	2	2	2	0	0	0	0	1	1	0	1	2	0	0	0	2	0	0	0	1	0	0	2	0	1	0	0	0	2	1	0	0	1	1	6	0	1	1	0	2	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
575708	3	5	4	5	6	0	5	3	3	4	6	11	2	3	7	11	4	6	3	4	5	10	3	4	5	8	10	9	6	4	5	1	5	8	2	13	8	11	7	1	5	3	4	0	5	3	3	8	4	11	4	9	1	3	8	3	4	6	11	8	5	2	5	4	4	3	6	1	5	2	3	10	2	6	8	5	10	3	6	4	6	6	4	3	13	5	3	9	6	4	8	4	9	9	3	2	1	1	3	1	12	9	8	14	5	7	10	8	10	8	7	5	7	8	6	10	5	5	6	4	10	4	6	9	5	10	11	9	13	5	8	4	19	8	5	8	11	12
4021888	3	3	3	6	1	3	2	0	0	1	1	4	1	2	2	2	4	1	4	0	1	4	1	3	8	3	1	2	3	2	3	2	1	0	3	0	7	4	4	3	2	1	0	2	0	0	7	2	4	3	1	3	0	0	1	4	1	2	3	1	7	1	3	7	0	0	0	4	1	1	13	2	6	5	1	2	2	0	1	3	3	6	3	2	1	1	0	5	3	5	4	2	2	0	4	1	1	0	0	3	3	4	5	2	3	1	3	0	0	5	2	7	6	1	8	1	9	1	2	1	1	1	0	1	2	5	3	2	0	0	2	2	6	0	0	6	4	9
566165	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030519	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1107796	3	3	0	0	0	2	0	0	0	0	2	0	3	5	1	1	6	0	2	1	0	2	1	5	2	2	1	1	1	1	0	0	1	0	4	1	2	2	3	4	0	4	7	2	6	7	0	2	1	1	0	1	5	2	0	0	0	4	0	2	2	1	2	2	0	0	0	0	4	0	0	1	0	1	2	3	2	1	3	1	3	4	6	2	5	2	7	2	2	3	3	2	1	0	0	2	1	2	0	0	1	0	3	5	1	1	0	2	4	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	2	0	6	5	4	4	0	4	0
214730	23	14	7	28	16	4	12	7	35	6	10	13	8	13	18	13	10	2	2	7	14	12	15	17	9	14	16	23	16	8	9	13	36	20	8	8	11	25	8	7	4	8	4	4	23	8	14	14	9	22	15	16	1	5	7	19	18	5	11	11	20	14	5	15	11	20	32	12	13	8	14	13	14	18	7	8	24	17	9	8	11	11	20	14	8	7	4	10	9	13	11	12	11	12	21	17	1	13	8	8	7	10	12	11	2	19	21	17	7	7	10	10	8	13	4	7	6	23	20	16	12	20	21	13	15	10	9	22	46	6	10	7	3	19	13	9	14	38
209061	21	41	19	32	23	23	31	20	5	8	13	15	15	25	37	24	25	24	25	21	12	5	10	12	14	44	38	53	36	22	16	15	16	7	32	52	21	42	55	34	36	18	45	26	24	40	34	51	87	45	32	38	53	61	27	16	15	19	22	38	28	50	66	17	22	13	12	6	15	19	30	54	34	46	61	65	51	5	28	25	32	36	25	33	25	18	49	20	35	26	28	30	54	43	17	21	36	18	17	7	15	19	22	36	26	26	42	29	26	13	6	12	11	8	16	42	22	53	23	15	19	6	4	11	18	36	34	35	40	94	45	45	43	31	24	54	37	19
940630	1	1	8	2	3	2	2	2	9	2	7	3	4	3	2	1	2	2	1	1	5	9	5	4	0	1	1	1	0	2	1	6	4	2	3	0	1	1	0	3	4	2	1	1	3	2	2	4	1	0	1	0	0	1	3	5	4	1	0	3	1	1	3	0	9	11	8	2	2	7	4	2	3	4	1	12	6	7	1	8	0	5	2	1	2	5	1	3	1	6	8	3	0	1	5	1	2	4	3	3	7	0	1	0	1	9	5	4	3	1	1	7	1	8	0	3	5	0	6	6	4	4	1	3	6	3	1	2	2	1	1	0	3	2	3	1	0	5
4475802	0	0	0	3	1	1	1	4	1	0	1	3	2	1	1	0	0	0	3	0	3	4	1	0	2	0	1	1	0	0	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	2	3	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0
555338	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
575467	5	10	10	9	11	2	1	0	0	5	9	2	4	9	9	20	9	11	0	1	0	5	10	5	10	14	5	13	5	2	0	1	4	0	2	6	8	7	9	5	1	1	6	0	1	7	19	6	7	14	10	5	4	0	1	1	1	1	11	3	9	10	15	14	1	0	2	12	3	3	10	5	12	13	4	3	11	0	6	3	5	9	9	6	5	3	2	2	7	4	15	10	2	13	1	1	0	0	2	0	0	4	10	11	5	1	11	2	0	4	0	2	9	6	6	5	7	4	2	0	1	0	3	0	2	8	9	8	2	2	4	0	3	4	3	9	7	7
113577	8	0	2	3	0	6	0	1	1	0	4	2	5	4	2	3	6	3	0	0	0	1	1	5	5	6	5	1	4	0	0	2	1	0	2	1	2	1	2	0	1	3	0	1	1	1	1	2	2	1	1	2	0	2	4	1	1	1	7	0	6	1	0	2	1	1	1	2	4	3	4	4	5	1	1	10	5	1	2	1	0	2	3	0	9	1	1	6	3	3	2	1	2	0	1	1	1	0	4	0	0	0	0	1	0	1	0	0	0	0	1	0	4	0	2	8	2	1	0	0	2	0	3	1	0	2	5	5	0	0	0	1	3	0	1	0	0	0
4462971	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
4454565	0	0	0	0	0	0	0	1	0	1	4	0	1	0	1	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
4411088	36	14	15	7	11	9	19	21	24	23	16	12	17	13	12	4	10	3	14	11	18	24	20	13	3	1	7	4	6	7	13	7	10	16	1	1	10	5	12	5	2	2	0	5	2	4	3	2	3	5	3	0	1	4	8	5	20	6	7	6	12	1	1	6	7	15	10	9	10	8	8	5	4	1	2	14	22	7	8	8	3	3	17	2	8	2	9	8	5	5	0	2	1	0	2	2	1	0	6	4	4	1	4	4	2	2	2	10	0	3	1	8	5	2	5	2	1	1	11	2	4	2	6	6	5	2	8	2	4	0	2	0	6	8	8	8	5	4
4425901	3	4	3	7	12	5	11	6	3	4	3	5	5	7	3	14	14	6	7	8	5	2	3	4	3	4	5	3	10	8	3	14	2	5	3	5	6	3	3	2	4	5	2	0	0	7	6	3	6	9	3	4	3	8	7	9	5	1	1	12	7	1	5	3	9	3	3	2	4	8	0	9	8	3	4	2	5	7	4	7	4	6	4	4	13	3	1	5	1	1	9	11	10	6	7	13	2	1	4	13	6	13	7	10	3	15	9	2	0	7	5	3	8	7	8	6	11	3	17	19	12	16	1	1	4	11	8	5	9	2	8	7	4	10	10	3	7	12
812105	7	6	7	4	10	10	5	3	1	6	4	9	4	7	13	21	16	12	4	3	6	4	8	4	1	11	3	3	13	8	17	7	7	6	5	0	0	7	1	5	19	3	7	4	6	9	7	9	8	5	9	12	0	18	5	6	19	16	3	21	6	1	10	11	13	9	13	3	7	5	6	19	2	7	3	5	4	0	4	5	7	7	13	6	14	29	7	8	6	7	5	11	6	8	4	2	9	3	3	0	2	1	3	6	5	8	4	4	12	8	6	2	13	6	3	3	6	5	6	15	3	5	1	11	7	9	6	6	2	7	9	9	6	5	13	2	3	7
1125837	2	1	1	2	6	3	1	1	1	2	3	2	3	3	7	1	3	7	1	1	5	3	4	4	0	2	2	4	1	0	1	3	0	0	3	2	2	3	3	2	1	5	0	1	2	0	1	1	2	1	0	1	0	0	1	2	3	3	4	1	0	3	4	2	3	4	0	0	3	2	3	2	1	2	0	3	4	3	3	1	6	1	0	4	4	0	3	3	2	2	4	2	2	5	4	5	2	0	6	3	1	3	9	1	5	1	4	3	0	1	2	3	2	1	2	4	1	0	1	2	1	6	3	2	5	4	0	3	2	4	0	0	0	1	2	4	5	1
206404	1	2	2	2	3	3	0	0	2	2	3	1	4	2	3	4	1	0	2	5	4	2	0	0	4	1	1	0	0	1	1	2	4	1	0	0	1	3	1	0	4	4	4	1	0	4	1	0	0	0	1	4	0	0	1	0	1	0	1	1	4	4	0	2	2	2	4	0	1	0	0	6	1	2	1	2	1	1	0	1	2	4	7	0	0	5	0	0	0	3	4	7	2	0	1	0	1	0	3	4	0	2	5	0	1	1	0	0	0	0	1	3	2	5	7	4	6	0	2	4	5	0	1	3	0	1	4	4	4	0	0	1	0	3	1	4	0	1
576059	6	4	3	3	1	4	2	1	0	0	3	1	1	4	0	2	2	1	1	0	0	2	2	2	4	2	1	0	3	2	2	1	0	0	2	2	3	2	1	1	1	2	3	5	1	3	2	2	0	0	4	0	0	2	0	0	0	4	0	2	1	0	3	1	0	1	0	2	0	0	3	4	6	2	3	2	4	0	4	4	4	0	7	1	4	4	3	0	0	4	2	2	6	6	0	1	2	2	2	0	0	5	3	0	6	2	1	1	0	2	3	1	1	1	6	3	5	5	0	0	0	4	1	4	2	0	1	0	1	1	1	1	5	1	4	3	5	0
245203	2	2	1	8	2	1	4	0	9	1	4	3	5	4	2	3	1	1	0	0	0	1	2	1	2	2	1	0	2	4	1	7	15	5	0	2	0	1	3	0	0	0	1	2	1	2	2	1	4	7	10	3	1	0	2	4	2	1	4	4	5	2	3	2	3	2	7	7	1	6	0	1	4	11	2	2	8	1	2	6	2	3	0	5	1	4	6	1	6	2	9	2	2	1	4	1	2	2	4	2	3	2	4	1	1	8	6	2	0	3	0	2	5	1	2	1	4	5	1	3	1	2	11	5	4	2	4	5	7	4	3	1	3	3	5	5	1	10
248032	15	18	21	1	5	10	13	12	12	26	16	7	20	9	14	3	3	1	16	20	7	10	10	7	6	0	2	3	7	5	8	7	7	4	5	4	13	12	8	5	6	6	7	12	5	3	7	0	6	3	4	4	2	12	10	10	5	2	10	12	6	4	5	4	7	6	5	2	6	10	3	14	7	5	5	7	6	11	3	12	8	3	6	7	3	5	6	5	8	2	4	4	4	5	3	6	11	6	14	8	5	4	11	4	6	4	4	7	4	7	9	10	7	9	8	4	1	2	8	6	9	12	12	8	1	3	6	5	10	4	7	6	13	2	7	5	4	4
582066	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
328810	1	6	2	9	11	12	2	1	4	1	1	1	1	3	5	10	6	25	19	10	12	0	2	0	0	5	6	9	11	14	12	8	3	14	11	17	3	10	7	17	16	7	25	14	15	9	13	4	3	5	12	13	19	10	13	13	7	15	3	6	4	7	9	5	5	4	4	4	4	3	4	9	11	4	5	1	9	1	10	6	3	5	2	10	13	13	7	2	8	7	3	11	5	15	13	36	33	16	8	13	12	34	7	11	16	14	9	33	36	24	34	3	13	4	7	3	6	22	21	16	10	3	2	18	14	26	7	1	2	42	36	33	16	1	6	13	9	4
622731	12	8	2	8	4	11	5	3	6	1	7	13	10	13	7	5	4	6	9	4	7	7	9	9	9	7	8	12	4	3	14	4	5	4	9	7	7	12	9	12	1	7	3	6	7	2	4	18	14	9	9	7	1	4	3	4	7	7	1	4	6	6	7	10	5	6	4	9	6	3	15	4	5	9	6	9	6	3	1	8	7	0	4	5	11	3	13	1	9	12	8	10	8	9	2	4	4	6	12	3	2	8	10	8	5	3	1	4	2	2	7	7	4	4	8	4	5	10	1	3	4	4	8	2	8	6	11	2	8	2	1	4	8	5	3	15	8	10
1130747	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143210	1	3	2	3	0	1	3	1	4	0	2	1	2	1	2	2	3	2	7	4	5	1	3	0	5	0	2	3	3	1	4	6	5	2	6	2	3	3	0	4	2	4	0	1	1	2	1	3	1	2	2	1	2	3	0	4	8	3	3	0	2	2	0	5	2	3	0	0	1	9	0	0	4	2	0	0	3	0	6	3	2	0	1	2	0	3	2	0	5	4	3	1	0	0	0	3	6	0	1	2	2	0	3	0	1	0	0	3	2	1	0	1	2	1	3	0	0	2	1	2	3	2	0	1	2	2	2	2	0	1	1	3	1	2	5	0	5	0
322668	8	18	8	19	5	14	18	8	21	13	5	19	13	9	6	28	14	24	15	15	23	8	9	5	20	17	13	26	8	8	18	31	26	18	19	48	18	20	13	39	10	19	23	29	56	16	18	15	21	17	19	20	17	20	19	16	15	18	18	23	21	12	16	10	6	21	28	16	17	8	9	22	28	20	12	8	24	34	26	17	19	24	28	28	25	23	36	15	23	19	10	25	29	30	18	41	43	37	14	18	30	43	38	35	13	48	28	18	17	55	41	18	23	24	25	30	16	52	28	36	24	30	41	20	59	53	24	22	16	45	24	42	35	24	36	25	23	20
225556	7	2	4	6	2	2	5	10	7	3	2	7	6	5	1	3	1	0	1	0	2	5	0	18	9	4	11	2	3	3	13	3	0	22	1	3	6	4	7	2	0	7	0	3	0	4	3	10	3	1	0	1	1	2	3	9	2	5	4	3	7	1	1	0	4	10	2	10	6	6	15	7	4	3	2	12	8	0	7	5	12	2	1	1	3	1	0	2	6	5	3	4	1	1	1	1	0	0	1	1	0	0	4	2	0	1	5	13	1	1	0	9	5	3	5	6	1	1	2	1	2	3	1	1	2	0	9	6	6	0	1	1	2	3	1	2	5	3
803752	2	1	1	1	1	2	0	3	1	2	5	5	3	4	3	2	0	5	3	5	2	1	3	3	4	4	5	1	1	1	0	3	0	5	2	0	2	5	2	0	3	6	2	2	2	4	4	2	1	2	2	2	0	0	1	2	5	3	7	0	2	2	2	1	0	2	0	2	0	2	1	8	3	6	6	1	2	7	2	2	0	4	4	3	0	1	1	1	3	3	8	3	0	5	6	3	2	2	8	2	2	2	2	2	1	0	7	4	1	8	2	1	1	0	2	3	2	1	0	0	0	1	0	1	0	2	5	3	1	3	1	1	3	1	1	3	3	3
2651015	4	6	2	2	4	6	2	0	2	3	3	3	2	8	2	1	3	3	0	2	1	3	0	0	4	4	4	9	3	2	1	0	3	5	1	4	4	10	7	4	0	6	0	7	0	4	7	18	10	11	4	3	3	0	3	2	0	1	12	7	3	6	6	1	6	7	2	4	6	1	3	7	3	4	7	7	4	1	3	1	5	5	3	8	2	5	2	1	3	0	6	6	12	4	3	2	7	1	2	5	4	4	3	3	0	4	2	4	1	1	2	3	1	5	3	12	10	4	0	0	1	2	0	1	1	3	3	1	6	9	0	0	2	2	6	1	6	4
539496	14	2	9	7	3	11	8	8	10	12	5	16	6	7	6	3	9	13	9	9	22	8	4	12	13	6	9	5	6	10	8	10	14	5	4	9	7	8	9	11	5	7	12	4	6	8	0	10	3	4	9	5	7	6	4	4	20	11	11	12	4	6	5	9	5	6	11	8	4	5	8	5	4	13	2	5	8	11	4	4	7	6	9	2	17	5	12	11	5	6	4	4	7	3	2	4	7	9	10	3	3	6	7	9	10	3	2	2	5	6	6	13	3	5	4	4	5	0	6	4	5	6	7	6	5	2	7	5	7	4	3	0	3	4	3	5	8	4
989766	1	1	3	0	0	0	4	2	0	2	2	4	4	1	2	1	3	5	2	6	1	3	5	3	1	2	1	0	0	1	0	0	0	1	0	2	2	0	2	0	1	1	2	2	1	2	3	4	0	0	1	0	0	2	1	2	1	0	0	0	2	0	0	1	3	0	0	0	0	0	2	2	2	0	0	2	0	0	0	0	0	0	0	1	1	1	2	0	2	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	2	3	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0
302726	4	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	2	2	0	2	0	2	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
870009	5	2	1	1	0	0	7	5	3	3	3	3	1	0	0	0	3	2	1	2	2	2	7	2	0	0	1	0	0	0	1	2	2	0	2	1	0	3	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	1	0	2	1	3	1	1	0	2	2	1	1	2	1	1	0	0	0	0	2	0	4	0	1	0	0	1	0	1	0	2	0	1	1	0	4	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
243064	2	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	3	0	0	1	0	0	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0
215692	13	1	7	7	13	5	4	9	6	10	14	7	11	7	6	5	6	2	4	3	7	13	7	9	7	5	4	9	6	2	1	2	0	4	0	3	4	4	4	2	1	3	0	3	1	0	4	13	13	5	2	0	0	0	5	5	5	6	7	3	21	8	1	9	0	7	3	3	9	8	6	8	13	3	7	21	12	8	5	4	11	5	8	10	6	2	4	12	8	5	23	19	22	3	8	4	1	2	5	7	7	10	15	3	3	10	8	4	2	1	6	6	4	1	18	9	12	5	1	8	3	3	5	1	2	2	15	17	16	0	0	3	2	20	10	7	5	5
331835	49	44	36	32	36	52	34	9	19	22	24	20	33	38	36	38	37	31	28	29	24	23	38	33	52	52	40	51	43	34	35	21	28	33	46	51	61	45	46	56	52	54	30	37	47	28	71	47	41	41	48	37	66	14	44	15	26	35	36	44	38	52	47	31	18	21	10	20	48	13	20	47	58	46	25	43	18	12	40	23	45	41	38	80	64	8	31	15	49	24	51	52	48	34	44	61	16	33	37	35	52	68	49	56	50	41	52	69	38	52	55	40	23	20	51	63	63	47	35	52	20	22	40	50	58	50	61	38	45	42	30	77	46	35	43	59	38	21
704614	3	9	2	4	6	1	3	0	4	4	2	0	2	4	5	9	1	3	5	4	4	1	3	0	5	8	6	5	3	3	2	4	2	4	6	4	8	5	6	6	11	8	5	5	5	10	4	15	12	6	6	10	2	2	4	2	2	5	9	15	1	4	11	3	4	4	1	1	2	3	6	8	4	7	9	2	3	0	1	4	0	11	4	7	3	2	5	2	7	8	9	10	13	12	3	2	9	4	11	3	1	16	2	14	10	10	4	0	11	4	1	2	2	7	6	6	1	11	4	7	2	4	14	5	5	7	7	7	9	7	11	5	3	6	7	8	13	5
1014513	2	0	5	2	6	1	7	1	6	7	3	2	7	3	2	5	3	2	2	4	3	5	0	4	5	0	2	0	0	3	3	1	5	2	0	2	2	2	1	1	2	2	2	0	1	3	1	0	2	1	0	2	0	3	3	6	3	2	0	1	2	3	0	1	4	3	1	4	3	6	6	3	5	0	3	2	2	10	2	5	0	5	1	1	2	2	1	3	3	2	0	1	0	0	1	2	2	3	1	1	1	1	4	2	1	2	2	0	0	1	1	3	2	1	3	4	1	2	3	5	6	1	6	2	2	0	2	4	0	0	2	2	0	4	3	4	0	2
993307	2	3	3	3	5	5	5	2	1	3	2	0	0	7	0	3	3	6	3	0	1	1	0	5	3	2	1	1	8	1	9	6	3	2	3	7	4	3	4	0	12	6	9	5	3	4	1	4	1	3	5	4	6	3	10	5	8	3	0	7	3	4	7	1	4	3	5	4	3	0	2	7	1	1	3	0	0	1	1	1	0	8	5	5	3	8	5	8	3	4	2	10	4	8	24	4	10	15	6	10	9	12	8	3	4	10	7	15	5	11	8	3	3	7	2	6	11	15	23	16	8	7	19	6	8	14	9	10	5	8	10	14	7	5	9	6	4	7
204335	20	21	25	12	12	8	9	9	15	12	24	16	25	32	21	11	17	16	12	15	15	7	21	12	8	11	8	20	16	7	15	10	5	10	15	15	25	8	15	9	7	18	10	11	8	10	5	16	9	13	9	10	14	3	7	7	6	18	4	8	14	4	11	14	4	7	1	2	7	5	15	6	8	9	7	6	4	4	19	9	17	7	21	12	20	7	8	14	14	4	12	11	12	8	3	4	17	11	11	5	10	6	8	11	20	9	9	7	13	9	21	13	6	3	13	9	20	10	4	3	5	12	12	9	6	12	11	11	17	8	8	2	19	11	9	8	9	5
2216505	2	0	3	0	3	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	3	2	1	2	0	1	3	0	0	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	2	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	3	0	2	0	1	0	0	1	2	0	0	1	2	0	0	0	0	0	1	3	1	0	4	0	0	3	1	0	0	0	0	0	4	0	1	0	1	0	1	2	2	4	0	0	0	5	4	0	0	0	0	0	0	0	2	0	1	0
253507	1	2	1	2	6	5	12	10	9	1	0	4	0	0	0	1	1	3	0	8	6	0	0	3	0	1	1	4	6	4	3	3	7	5	1	0	5	1	0	6	8	0	0	1	1	8	3	10	0	3	6	4	1	2	8	8	3	0	0	2	4	3	3	2	7	7	8	5	1	0	2	2	7	7	4	4	4	4	1	0	2	2	2	1	1	1	0	3	4	0	3	3	3	9	6	9	1	0	4	11	3	0	0	1	0	5	5	2	3	8	0	1	4	4	1	0	2	10	29	8	3	3	5	10	9	2	0	1	2	0	1	0	0	1	0	0	1	6
959372	7	7	3	2	0	2	3	2	5	8	4	1	8	7	8	4	2	4	9	4	6	0	6	1	2	3	3	9	1	2	4	1	2	5	12	4	6	8	5	8	5	3	2	7	5	4	3	1	4	1	2	1	5	9	5	2	2	2	0	3	6	2	1	5	2	1	3	4	1	2	1	1	2	2	0	2	3	0	1	1	5	0	6	6	3	3	4	1	2	7	3	1	3	8	2	9	7	7	7	0	5	3	1	4	9	3	1	3	5	1	5	3	2	0	0	4	0	6	3	2	4	3	4	5	6	5	2	0	2	2	1	7	7	4	11	0	3	2
868555	1	2	3	1	4	0	3	3	4	4	6	3	5	2	1	0	4	5	3	3	0	6	1	6	1	2	9	1	2	0	2	3	3	3	1	1	0	1	3	0	0	0	1	2	1	0	2	2	2	1	1	0	0	1	1	2	5	4	1	3	1	4	0	1	7	3	0	0	4	7	4	4	1	0	4	3	3	15	3	3	1	0	3	2	4	9	0	2	4	5	3	2	1	1	1	1	0	5	6	1	1	7	1	2	0	0	0	4	0	1	5	2	4	0	2	1	2	3	1	8	3	5	0	3	2	1	0	4	2	1	0	1	0	1	2	3	0	1
