	KMD10	KMD11	KMD12	KMD13	KMD15	KMD16	KMD17	KMD18	KMD19	KMD1	KMD20	KMD21	KMD22	KMD23	KMD24	KMD25	KMD26	KMD27	KMD28	KMD29	KMD2	KMD30	KMD31	KMD32	KMD33	KMD34	KMD35	KMD36	KMD37	KMD38	KMD39	KMD3	KMD40	KMD41	KMD42	KMD43	KMD44	KMD4	KMD5	KMD6	KMD7	KMD8	KMD9	RL10	RL11	RL12	RL13	RL14	RL15	RL16	RL17	RL18	RL19	RL1	RL20	RL21	RL22	RL23	RL24	RL25	RL26	RL27	RL28	RL29	RL2	RL30	RL31	RL32	RL33	RL34	RL35	RL36	RL37	RL38	RL39	RL3	RL40	RL41	RL42	RL43	RL44	RL45	RL46	RL47	RL48	RL49	RL4	RL50	RL51	RL52	RL53	RL54	RL55	RL56	RL57	RL58	RL59	RL5	RL60	RL61	RL62	RL63	RL64	RL65	RL66	RL67	RL68	RL69	RL6	RL70	RL71	RL7	RL8	RL9	TMCA10	TMCA11	TMCA12	TMCA1	TMCA2	TMCA3	TMCA4	TMCA5	TMCA6	TMCA7	TMCA8	TMCA9	TMCB10	TMCB11	TMCB12	TMCB1	TMCB2	TMCB3	TMCB4	TMCB5	TMCB6	TMCB7	TMCB8	TMCB9	TMCC10	TMCC11	TMCC12	TMCC1	TMCC2	TMCC3	TMCC4	TMCC5	TMCC6	TMCC7	TMCC8	TMCC9	TMCD10	TMCD11	TMCD12	TMCD1	TMCD2	TMCD3	TMCD4	TMCD5	TMCD6	TMCD7	TMCD8	TMCD9	TMCE10	TMCE11	TMCE12	TMCE1	TMCE2	TMCE3	TMCE4	TMCE5	TMCE6	TMCE7	TMCE8	TMCE9	TMCF10	TMCF11	TMCF12	TMCF1	TMCF2	TMCF3	TMCF4	TMCF5	TMCF6	TMCF7	TMCF8	TMCF9	TMCG10	TMCG11	TMCG12	TMCG1	TMCG2	TMCG3	TMCG4	TMCG5	TMCG6	TMCG7	TMCG8	TMCG9	TMCH10	TMCH11	TMCH12	TMCH1	TMCH2	TMCH3	TMCH4	TMCH5	TMCH6	TMCH7	TMCH8	TMCH9	TMCI10	TMCI11	TMCI12	TMCI1	TMCI2	TMCI3	TMCI4	TMCI5	TMCI6	TMCI7	TMCI8	TMCI9	TMCJ10	TMCJ11	TMCJ12	TMCJ1	TMCJ2	TMCJ3	TMCJ4	TMCJ5	TMCJ6	TMCJ7	TMCJ8	TMCJ9	TMCK10	TMCK11	TMCK12	TMCK1	TMCK2	TMCK3	TMCK4	TMCK5	TMCK6	TMCK7	TMCK8	TMCK9	TMCL10	TMCL11	TMCL12	TMCL1	TMCL2	TMCL3	TMCL4	TMCL5	TMCL6	TMCL7	TMCL8	TMCL9
OTU379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1464	0	0	1	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	10	2	0	0	0	0	4	0	0	22	23	10	0	0	10	0	0	0	3	0	0	6	3	2	0	0	0	0	0	0	4	0	0	5	11	0	2	0	6	25	0	0	0	0	0	0	1	0	0	2	0	4	4	0	0	3	0	0	13	15	6	9	2	0	0	0	0	0	0	33	6	2	0	13	0	0	0	1	0	4	0	0	0	5	2	0	0	0	0	0	0	0	3	0	2	0	23	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	7	2
OTU2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	3	15	0	0	16	9	18	22	41	1	4	0	27	6	0	0	1	11	19	8	49	12	6	57	43	7	0	8	0	12	13	1	22	11	148	9	10	6	0	13	1	3	40	17	24	13	0	32	7	9	0	1	8	15	26	46	21	41	168	9	55	6	0	0	2	36	43	28	61	0	37	0	0	0	0	0	2	0	40	6	78	3	51	11	8	20	6	17	2	1	65	3	41	11	64	0	20	0	0	25	15	144	29	103	355	23	120	39	0	0	0	3	0	59	27	40	7	15	8	20	3	51	0	10	8	10	56	17	68	22	35	4	6	13	0	10	27	64	92	23	24	4
OTU1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	2	16	1	9	0	0	0	6	15	0	0	3	2	0	0	0	0	0	0	52	32	10	1	3	6	0	0	7	0	18	1	12	0	0	26	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	9	1	0	32	0	4	0	0	23	0	0	0	0	0	0	0	1	0	1	0	13	0	11	4	1	4	0	0	1	2	0	5	0	24	1	0	4	7	0	0	0	1	0	0	0	0	0	18	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	6	2	0	0	0	2	2	0	0	6	0	0	0	0	0	0	2
OTU769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	0	1	19	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	27	17	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	31	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	5	0	3	107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	3	0	0	0	0	0	0	3	28	0	4	0	9	4	0	0	0	0	0	0	0	0	0	3	2	0	0	7	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	4	0	0	1	0	0	10	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	13	0	0	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	3	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	2	0
OTU446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	3	2	5	1	1	0	0	0	0	6	15	2	17	3	1	1	3	0	2	0	0	0	0	0	6	1	0	0	17	2	0	0	4	2	12	0	102	0	15	0	0	0	0	5	3	0	23	0	6	6	0	0	9	4	1	3	0	0	4	4	1	0	0	0	6	0	1	3	0	0	0	5	4	0	0	9	0	1	11	10	0	0	0	4	0	2	4	0	0	1	11	2	0	1	9	0	7	13	0	8	0	1	2	16	0	0	16	5	25	124	9	0	2	0	9	0	1	0	0	0	0	4	0	1	5	0	1	0	1	0	4	2	4	0	3	9	6	18	2	8	4
OTU211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	14	1	11	0	0	0	0	0	114	0	1	0	94	8	20	19	1	0	0	0	0	0	18	0	0	0	76	102	4	0	0	0	0	0	0	22	0	0	4	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	14	0	1	0	5	118	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	904	5	0	0	12	0	115	0	0	0	10	0	0	0	0	0	0	0	0	0	0	43	0	162	0	47	0	0	0	0	0	0	2	90	86	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	474	32	87	78	0	0
OTU712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1	4	22	16	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	7	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	135	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	51	9	19	0	0	0	19	8	0	1	9	3	2	0	7	0	0	1	6	36	19	0	8	3	0	8	2	0	0	1	0	0	0	6	1	8	0	1	2	0	0	13	0	1	0	0	1	2	2	0	0	0	0	0	0	0	2	3	2	0	16	5	9	0	9	0	0	0	0	0	0	0	0	5	0	1	0	3	3	8	0	9	0	0	0	3	7	0	0	4	1	7	0	4	0	3	0	17	1	24	0	0	0	2	0	6	0	0	6	5	7	0	1	2	2	0	0	0	6	31	6	1	3	0	0	0	0	0	0	0	2	0	3	0	2	1	0	1	3	6	4
OTU1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	13	0	12	1	21	0	0	0	5	16	0	0	17	0	0	0	0	0	0	0	42	15	16	19	7	3	0	0	16	0	8	0	86	0	0	32	0	0	0	0	0	0	0	0	17	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	16	9	2	0	33	2	4	0	1	5	0	0	0	0	0	0	0	2	2	11	0	0	0	0	12	0	1	0	0	7	8	0	0	0	15	5	0	8	14	0	0	0	0	0	21	0	0	2	53	0	0	0	0	0	0	11	0	0	0	1	0	24	1	1	11	14	0	0	0	0	4	0	0	27	0	0	0	0	4	0	2
OTU912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	13	65	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0
OTU89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	24	5	22	41	8	21	4	6	14	8	3	7	18	16	0	1	6	14	0	5	9	2	33	0	28	22	14	7	12	0	4	8	20	32	51	7	27	13	17	2	9	15	1	43	15	39	21	0	14	13	8	1	27	7	32	33	20	20	58	41	23	7	7	21	3	56	16	4	21	22	5	0	2	6	0	0	0	35	0	26	17	41	23	28	22	39	14	7	14	10	0	12	16	12	67	23	16	34	0	11	12	41	18	55	13	28	33	14	22	19	24	23	38	0	8	19	15	13	19	67	7	32	47	0	33	8	0	0	16	8	42	28	2	8	11	12	5	13	27	28	21	12	16
OTU441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	2	0	0	1	1	0	0	0	0	0	0	9	1	2	0	6	0	0	4	0	0	0	0	0	6	3	3	0	0	0	0	0	22	38	0	2	0	29	1	37	14	0	6	0	0	11	0	0	4	27	157	1	0	5	3	2	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	6	5	0	0	15	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	30	0	7	0	0	0	4	0	42	11	17	24	0	0	0	0	0	0	0	4	3	2	9	1	0	0	0	0	0	0	1	1	0	2	4	0	0	4	0	0	0	0	0	3
OTU67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	34	350	7	3	0	221	154	140	6	575	5	21	0	20	574	1	0	28	2	0	10	51	11	0	7	18	0	1	3	0	0	1	0	0	224	33	86	11	0	0	215	0	9	9	360	36	26	0	10	68	0	1	6	36	442	20	5	13	1	13	11	58	0	2	0	99	9	0	1	13	101	24	41	138	2	0	0	30	0	55	67	60	30	0	18	0	0	1	0	1	0	3	17	7	22	10	31	126	81	2	0	15	30	47	46	25	25	181	136	477	47	0	2	0	29	199	16	45	6	23	3	2	83	0	20	23	0	0	15	5	51	27	9	6	0	0	26	6	356	97	21	46	55
OTU4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	1	14	0	0	0	8	0	2	0	0	2	1	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	1	3	0	0	0	0	0	6	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	3	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	9	0	0	0	0	0	0	2	0
OTU329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	44	0	6	3	8	1	0	0	37	199	0	28	8	8	0	0	0	2	0	0	7	5	8	32	74	0	21	2	3	0	41	6	50	54	68	15	0	4	46	1	95	23	192	6	3	0	0	0	4	4	26	16	23	2	39	12	1	14	3	0	0	77	2	1	6	3	9	0	1	0	0	28	39	35	0	56	0	6	0	0	0	13	26	0	14	1	0	15	34	0	0	2	0	0	23	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	6	28	0	0	0	3	1	4	3	0	0	0	0
OTU499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	13	2	0	1	0	0	2	28	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	62	28	0	0	2	49	1	21	78	27	24	2	1	6	0	15	0	14	14	103	16	6	0	1	356	0	0	4	0	7	3	5	0	1	2	0	0	0	0	27	1	0	0	0	4	0	1	0	41	0	0	0	0	0	4	5	0	0	155	2	0	0	0	12	0	0	1	0	0	33	0	1	11	0	0	0	4	17	19	3	0	2	0	0	7	0	0	0	6	6	0	0	0	0	47	0	0	2	0	0	0	0	9	83	13	15	2	21	0	0
OTU124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	83	49	44	21	56	7	23	13	17	50	6	170	73	48	39	5	39	79	7	15	44	73	95	101	47	33	26	158	60	0	33	82	25	17	24	86	59	43	44	7	127	23	7	20	122	33	33	0	37	83	21	26	45	29	67	33	30	177	38	50	63	103	50	18	4	25	2	3	32	24	44	80	64	34	0	6	0	18	0	26	32	13	4	26	69	70	126	25	43	13	3	3	25	15	11	113	127	126	134	195	26	64	93	77	38	54	29	34	77	45	96	14	44	0	51	15	42	42	36	13	71	69	51	47	55	21	23	9	11	8	9	25	60	33	50	43	29	20	17	16	25	73	60
OTU1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	31	19	0	41	0	8	0	24	0	0	2	100	9	41	0	1	2	10	20	2	0	14	94	46	82	29	2	0	0	0	0	20	0	0	19	16	145	27	0	0	3	0	0	0	5	0	0	0	34	12	11	0	2	0	2	11	24	0	0	37	5	9	0	1	11	0	0	0	18	0	0	228	151	3	0	0	1	19	0	0	33	28	0	0	26	62	1	0	5	1	0	3	0	32	9	594	44	43	0	5	0	13	13	1	2	5	0	5	5	0	0	0	0	0	8	1	3	0	1	0	0	18	0	1	2	4	0	0	4	0	8	0	0	59	1	0	0	1	8	5	2	0	76
OTU952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	2	6	2	0	3	2	1	0	12	0	0	0	0	2	6	1	0	10	3	1	0	0	0	0	0	2	0	8	0	0	11	1	2	11	0	0	0	3	22	0	0	0	0	0	0	0	0	0	0	3	2	6	0	3	0	1	1	1	0	4	0	0	2	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	1	0	0	0	0	1	0	0	0	7	1	0	6	0	7	7	0	2	1	0	1	0	1	0	0	3	0	3	1	0	0	0	0	4	13	0	1	0	3	4	0	0	0	2	0	0	0	0	0	4	1	2	11	0	0	3
OTU533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	2	0	1	0	0	0	0	59	37	0	6	1	1	0	0	0	0	0	0	34	107	0	0	0	0	0	0	15	0	25	1	0	37	1	3	2	0	0	0	4	0	12	0	0	0	0	0	0	0	2	0	7	0	1	0	7	46	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	12	2	1	0	0	0	0	0	0	0	2	0	7	0	0	0	31	0	0	15	0	0	0	0	5	0	1	0	0	0	0	0	0	1	2	4	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	97	1	0	0	0	1	1	2
